file_id,label,split,snr_db,siren_src,clip_dur_s,wav_path,npy_path
neg_02499.wav,0,train,,,2,clips\negative\neg_02499.wav,features\negative\neg_02499.npy
neg_01983.wav,0,train,,,2,clips\negative\neg_01983.wav,features\negative\neg_01983.npy
neg_00212.wav,0,train,,,2,clips\negative\neg_00212.wav,features\negative\neg_00212.npy
neg_00762.wav,0,train,,,2,clips\negative\neg_00762.wav,features\negative\neg_00762.npy
neg_01856.wav,0,train,,,2,clips\negative\neg_01856.wav,features\negative\neg_01856.npy
neg_06383.wav,0,train,,,2,clips\negative\neg_06383.wav,features\negative\neg_06383.npy
neg_02828.wav,0,train,,,2,clips\negative\neg_02828.wav,features\negative\neg_02828.npy
pos_05627_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_05627_Siren_5_snr+5dB.wav,features\positive\pos_05627_Siren_5_snr+5dB.npy
neg_06458.wav,0,train,,,2,clips\negative\neg_06458.wav,features\negative\neg_06458.npy
pos_04923_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_04923_Siren_1_snr+0dB.wav,features\positive\pos_04923_Siren_1_snr+0dB.npy
neg_00731.wav,0,train,,,2,clips\negative\neg_00731.wav,features\negative\neg_00731.npy
pos_02677_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_02677_Siren_1_snr+5dB.wav,features\positive\pos_02677_Siren_1_snr+5dB.npy
pos_07234_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_07234_Siren_1_snr-5dB.wav,features\positive\pos_07234_Siren_1_snr-5dB.npy
neg_03050.wav,0,train,,,2,clips\negative\neg_03050.wav,features\negative\neg_03050.npy
pos_05942_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_05942_Siren_1_snr+5dB.wav,features\positive\pos_05942_Siren_1_snr+5dB.npy
neg_05600.wav,0,train,,,2,clips\negative\neg_05600.wav,features\negative\neg_05600.npy
pos_05168_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_05168_Siren_4_snr+0dB.wav,features\positive\pos_05168_Siren_4_snr+0dB.npy
pos_03821_Siren_3_snr+10dB.wav,1,train,10.0,Siren_3,2,clips\positive\pos_03821_Siren_3_snr+10dB.wav,features\positive\pos_03821_Siren_3_snr+10dB.npy
neg_05469.wav,0,train,,,2,clips\negative\neg_05469.wav,features\negative\neg_05469.npy
neg_01597.wav,0,train,,,2,clips\negative\neg_01597.wav,features\negative\neg_01597.npy
pos_02919_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_02919_Siren_1_snr-5dB.wav,features\positive\pos_02919_Siren_1_snr-5dB.npy
pos_07460_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_07460_Siren_1_snr+20dB.wav,features\positive\pos_07460_Siren_1_snr+20dB.npy
pos_02325_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_02325_Siren_7_snr+20dB.wav,features\positive\pos_02325_Siren_7_snr+20dB.npy
pos_00476_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_00476_Siren_4_snr+10dB.wav,features\positive\pos_00476_Siren_4_snr+10dB.npy
neg_03364.wav,0,train,,,2,clips\negative\neg_03364.wav,features\negative\neg_03364.npy
pos_06053_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_06053_Siren_6_snr+0dB.wav,features\positive\pos_06053_Siren_6_snr+0dB.npy
pos_07476_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_07476_Siren_6_snr+10dB.wav,features\positive\pos_07476_Siren_6_snr+10dB.npy
neg_02862.wav,0,train,,,2,clips\negative\neg_02862.wav,features\negative\neg_02862.npy
pos_03087_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_03087_Siren_6_snr+5dB.wav,features\positive\pos_03087_Siren_6_snr+5dB.npy
neg_01516.wav,0,train,,,2,clips\negative\neg_01516.wav,features\negative\neg_01516.npy
pos_01006_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_01006_Siren_5_snr+10dB.wav,features\positive\pos_01006_Siren_5_snr+10dB.npy
pos_05324_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_05324_Siren_1_snr-5dB.wav,features\positive\pos_05324_Siren_1_snr-5dB.npy
neg_03123.wav,0,train,,,2,clips\negative\neg_03123.wav,features\negative\neg_03123.npy
pos_01139_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_01139_Siren_3_snr-5dB.wav,features\positive\pos_01139_Siren_3_snr-5dB.npy
neg_04592.wav,0,train,,,2,clips\negative\neg_04592.wav,features\negative\neg_04592.npy
pos_02676_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_02676_Siren_8_snr+10dB.wav,features\positive\pos_02676_Siren_8_snr+10dB.npy
neg_05536.wav,0,train,,,2,clips\negative\neg_05536.wav,features\negative\neg_05536.npy
neg_06706.wav,0,train,,,2,clips\negative\neg_06706.wav,features\negative\neg_06706.npy
pos_00907_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_00907_Siren_4_snr+5dB.wav,features\positive\pos_00907_Siren_4_snr+5dB.npy
neg_00379.wav,0,train,,,2,clips\negative\neg_00379.wav,features\negative\neg_00379.npy
pos_06105_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_06105_Siren_3_snr+20dB.wav,features\positive\pos_06105_Siren_3_snr+20dB.npy
neg_01375.wav,0,train,,,2,clips\negative\neg_01375.wav,features\negative\neg_01375.npy
pos_06020_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_06020_Siren_8_snr+20dB.wav,features\positive\pos_06020_Siren_8_snr+20dB.npy
neg_03790.wav,0,train,,,2,clips\negative\neg_03790.wav,features\negative\neg_03790.npy
pos_07089_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_07089_Siren_5_snr-5dB.wav,features\positive\pos_07089_Siren_5_snr-5dB.npy
pos_02081_Siren_4_snr+10dB.wav,1,train,10.0,Siren_4,2,clips\positive\pos_02081_Siren_4_snr+10dB.wav,features\positive\pos_02081_Siren_4_snr+10dB.npy
pos_00019_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_00019_Siren_5_snr-5dB.wav,features\positive\pos_00019_Siren_5_snr-5dB.npy
pos_04411_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_04411_Siren_6_snr+10dB.wav,features\positive\pos_04411_Siren_6_snr+10dB.npy
pos_00902_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_00902_Siren_2_snr+5dB.wav,features\positive\pos_00902_Siren_2_snr+5dB.npy
pos_00927_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_00927_Siren_6_snr+5dB.wav,features\positive\pos_00927_Siren_6_snr+5dB.npy
neg_00232.wav,0,train,,,2,clips\negative\neg_00232.wav,features\negative\neg_00232.npy
pos_03717_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_03717_Siren_8_snr+5dB.wav,features\positive\pos_03717_Siren_8_snr+5dB.npy
neg_02431.wav,0,train,,,2,clips\negative\neg_02431.wav,features\negative\neg_02431.npy
neg_00500.wav,0,train,,,2,clips\negative\neg_00500.wav,features\negative\neg_00500.npy
pos_01022_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_01022_Siren_2_snr+5dB.wav,features\positive\pos_01022_Siren_2_snr+5dB.npy
pos_01053_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_01053_Siren_6_snr+0dB.wav,features\positive\pos_01053_Siren_6_snr+0dB.npy
pos_01720_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_01720_Siren_2_snr+20dB.wav,features\positive\pos_01720_Siren_2_snr+20dB.npy
pos_01575_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_01575_Siren_7_snr+20dB.wav,features\positive\pos_01575_Siren_7_snr+20dB.npy
pos_00385_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_00385_Siren_1_snr+20dB.wav,features\positive\pos_00385_Siren_1_snr+20dB.npy
pos_02119_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_02119_Siren_1_snr-5dB.wav,features\positive\pos_02119_Siren_1_snr-5dB.npy
neg_03965.wav,0,train,,,2,clips\negative\neg_03965.wav,features\negative\neg_03965.npy
neg_01068.wav,0,train,,,2,clips\negative\neg_01068.wav,features\negative\neg_01068.npy
pos_04111_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_04111_Siren_6_snr+10dB.wav,features\positive\pos_04111_Siren_6_snr+10dB.npy
pos_07107_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_07107_Siren_5_snr+5dB.wav,features\positive\pos_07107_Siren_5_snr+5dB.npy
neg_01063.wav,0,train,,,2,clips\negative\neg_01063.wav,features\negative\neg_01063.npy
neg_06587.wav,0,train,,,2,clips\negative\neg_06587.wav,features\negative\neg_06587.npy
neg_01893.wav,0,train,,,2,clips\negative\neg_01893.wav,features\negative\neg_01893.npy
neg_00901.wav,0,train,,,2,clips\negative\neg_00901.wav,features\negative\neg_00901.npy
pos_00862_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_00862_Siren_8_snr+5dB.wav,features\positive\pos_00862_Siren_8_snr+5dB.npy
pos_03422_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_03422_Siren_6_snr+5dB.wav,features\positive\pos_03422_Siren_6_snr+5dB.npy
neg_02171.wav,0,train,,,2,clips\negative\neg_02171.wav,features\negative\neg_02171.npy
pos_04190_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_04190_Siren_7_snr+20dB.wav,features\positive\pos_04190_Siren_7_snr+20dB.npy
neg_04919.wav,0,train,,,2,clips\negative\neg_04919.wav,features\negative\neg_04919.npy
neg_00768.wav,0,train,,,2,clips\negative\neg_00768.wav,features\negative\neg_00768.npy
pos_06351_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_06351_Siren_7_snr+10dB.wav,features\positive\pos_06351_Siren_7_snr+10dB.npy
pos_04974_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_04974_Siren_4_snr-5dB.wav,features\positive\pos_04974_Siren_4_snr-5dB.npy
pos_02366_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_02366_Siren_2_snr+10dB.wav,features\positive\pos_02366_Siren_2_snr+10dB.npy
pos_06784_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_06784_Siren_2_snr-5dB.wav,features\positive\pos_06784_Siren_2_snr-5dB.npy
pos_03540_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_03540_Siren_8_snr+20dB.wav,features\positive\pos_03540_Siren_8_snr+20dB.npy
pos_00218_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_00218_Siren_6_snr+0dB.wav,features\positive\pos_00218_Siren_6_snr+0dB.npy
neg_05611.wav,0,train,,,2,clips\negative\neg_05611.wav,features\negative\neg_05611.npy
neg_02834.wav,0,train,,,2,clips\negative\neg_02834.wav,features\negative\neg_02834.npy
neg_00714.wav,0,train,,,2,clips\negative\neg_00714.wav,features\negative\neg_00714.npy
pos_06625_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_06625_Siren_6_snr+20dB.wav,features\positive\pos_06625_Siren_6_snr+20dB.npy
pos_01358_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_01358_Siren_1_snr+0dB.wav,features\positive\pos_01358_Siren_1_snr+0dB.npy
pos_06918_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_06918_Siren_8_snr+0dB.wav,features\positive\pos_06918_Siren_8_snr+0dB.npy
neg_06020.wav,0,train,,,2,clips\negative\neg_06020.wav,features\negative\neg_06020.npy
pos_06347_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_06347_Siren_3_snr+5dB.wav,features\positive\pos_06347_Siren_3_snr+5dB.npy
neg_06318.wav,0,train,,,2,clips\negative\neg_06318.wav,features\negative\neg_06318.npy
pos_02425_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_02425_Siren_6_snr+20dB.wav,features\positive\pos_02425_Siren_6_snr+20dB.npy
neg_04608.wav,0,train,,,2,clips\negative\neg_04608.wav,features\negative\neg_04608.npy
pos_02858_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_02858_Siren_1_snr+0dB.wav,features\positive\pos_02858_Siren_1_snr+0dB.npy
pos_04010_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_04010_Siren_4_snr+20dB.wav,features\positive\pos_04010_Siren_4_snr+20dB.npy
pos_02906_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_02906_Siren_1_snr+10dB.wav,features\positive\pos_02906_Siren_1_snr+10dB.npy
neg_00723.wav,0,train,,,2,clips\negative\neg_00723.wav,features\negative\neg_00723.npy
neg_02952.wav,0,train,,,2,clips\negative\neg_02952.wav,features\negative\neg_02952.npy
pos_02201_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_02201_Siren_2_snr+10dB.wav,features\positive\pos_02201_Siren_2_snr+10dB.npy
pos_06134_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_06134_Siren_3_snr-5dB.wav,features\positive\pos_06134_Siren_3_snr-5dB.npy
pos_04398_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_04398_Siren_7_snr+0dB.wav,features\positive\pos_04398_Siren_7_snr+0dB.npy
pos_07176_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_07176_Siren_2_snr+10dB.wav,features\positive\pos_07176_Siren_2_snr+10dB.npy
pos_00735_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_00735_Siren_1_snr+20dB.wav,features\positive\pos_00735_Siren_1_snr+20dB.npy
pos_06510_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_06510_Siren_8_snr+20dB.wav,features\positive\pos_06510_Siren_8_snr+20dB.npy
pos_07363_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_07363_Siren_8_snr+0dB.wav,features\positive\pos_07363_Siren_8_snr+0dB.npy
neg_06776.wav,0,train,,,2,clips\negative\neg_06776.wav,features\negative\neg_06776.npy
pos_04359_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_04359_Siren_2_snr-5dB.wav,features\positive\pos_04359_Siren_2_snr-5dB.npy
pos_01225_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_01225_Siren_6_snr+20dB.wav,features\positive\pos_01225_Siren_6_snr+20dB.npy
pos_03578_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_03578_Siren_2_snr+0dB.wav,features\positive\pos_03578_Siren_2_snr+0dB.npy
pos_03954_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_03954_Siren_6_snr-5dB.wav,features\positive\pos_03954_Siren_6_snr-5dB.npy
neg_06097.wav,0,train,,,2,clips\negative\neg_06097.wav,features\negative\neg_06097.npy
neg_04343.wav,0,train,,,2,clips\negative\neg_04343.wav,features\negative\neg_04343.npy
pos_01623_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_01623_Siren_3_snr+0dB.wav,features\positive\pos_01623_Siren_3_snr+0dB.npy
neg_02920.wav,0,train,,,2,clips\negative\neg_02920.wav,features\negative\neg_02920.npy
neg_02130.wav,0,train,,,2,clips\negative\neg_02130.wav,features\negative\neg_02130.npy
pos_06271_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_06271_Siren_7_snr+10dB.wav,features\positive\pos_06271_Siren_7_snr+10dB.npy
neg_05644.wav,0,train,,,2,clips\negative\neg_05644.wav,features\negative\neg_05644.npy
neg_00555.wav,0,train,,,2,clips\negative\neg_00555.wav,features\negative\neg_00555.npy
pos_02876_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_02876_Siren_6_snr+10dB.wav,features\positive\pos_02876_Siren_6_snr+10dB.npy
pos_02459_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_02459_Siren_7_snr-5dB.wav,features\positive\pos_02459_Siren_7_snr-5dB.npy
neg_04951.wav,0,train,,,2,clips\negative\neg_04951.wav,features\negative\neg_04951.npy
pos_06158_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_06158_Siren_8_snr+0dB.wav,features\positive\pos_06158_Siren_8_snr+0dB.npy
neg_04913.wav,0,train,,,2,clips\negative\neg_04913.wav,features\negative\neg_04913.npy
neg_04215.wav,0,train,,,2,clips\negative\neg_04215.wav,features\negative\neg_04215.npy
pos_02034_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_02034_Siren_7_snr-5dB.wav,features\positive\pos_02034_Siren_7_snr-5dB.npy
neg_06653.wav,0,train,,,2,clips\negative\neg_06653.wav,features\negative\neg_06653.npy
neg_04976.wav,0,train,,,2,clips\negative\neg_04976.wav,features\negative\neg_04976.npy
neg_00992.wav,0,train,,,2,clips\negative\neg_00992.wav,features\negative\neg_00992.npy
pos_02315_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_02315_Siren_7_snr+20dB.wav,features\positive\pos_02315_Siren_7_snr+20dB.npy
neg_02440.wav,0,train,,,2,clips\negative\neg_02440.wav,features\negative\neg_02440.npy
pos_06083_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_06083_Siren_1_snr+0dB.wav,features\positive\pos_06083_Siren_1_snr+0dB.npy
pos_00608_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_00608_Siren_7_snr+0dB.wav,features\positive\pos_00608_Siren_7_snr+0dB.npy
pos_04192_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_04192_Siren_8_snr+5dB.wav,features\positive\pos_04192_Siren_8_snr+5dB.npy
neg_03478.wav,0,train,,,2,clips\negative\neg_03478.wav,features\negative\neg_03478.npy
pos_05514_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_05514_Siren_7_snr-5dB.wav,features\positive\pos_05514_Siren_7_snr-5dB.npy
pos_00286_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_00286_Siren_7_snr+10dB.wav,features\positive\pos_00286_Siren_7_snr+10dB.npy
neg_02737.wav,0,train,,,2,clips\negative\neg_02737.wav,features\negative\neg_02737.npy
pos_01957_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_01957_Siren_3_snr+5dB.wav,features\positive\pos_01957_Siren_3_snr+5dB.npy
pos_06832_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_06832_Siren_3_snr+5dB.wav,features\positive\pos_06832_Siren_3_snr+5dB.npy
pos_05735_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_05735_Siren_3_snr+20dB.wav,features\positive\pos_05735_Siren_3_snr+20dB.npy
pos_02140_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_02140_Siren_3_snr+20dB.wav,features\positive\pos_02140_Siren_3_snr+20dB.npy
pos_01923_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_01923_Siren_5_snr+0dB.wav,features\positive\pos_01923_Siren_5_snr+0dB.npy
neg_04996.wav,0,train,,,2,clips\negative\neg_04996.wav,features\negative\neg_04996.npy
pos_01580_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_01580_Siren_1_snr+20dB.wav,features\positive\pos_01580_Siren_1_snr+20dB.npy
pos_05549_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_05549_Siren_4_snr-5dB.wav,features\positive\pos_05549_Siren_4_snr-5dB.npy
pos_00357_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_00357_Siren_5_snr+5dB.wav,features\positive\pos_00357_Siren_5_snr+5dB.npy
pos_06959_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_06959_Siren_8_snr-5dB.wav,features\positive\pos_06959_Siren_8_snr-5dB.npy
neg_03693.wav,0,train,,,2,clips\negative\neg_03693.wav,features\negative\neg_03693.npy
pos_05406_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_05406_Siren_8_snr+10dB.wav,features\positive\pos_05406_Siren_8_snr+10dB.npy
pos_05715_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_05715_Siren_4_snr+20dB.wav,features\positive\pos_05715_Siren_4_snr+20dB.npy
pos_05353_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_05353_Siren_1_snr+0dB.wav,features\positive\pos_05353_Siren_1_snr+0dB.npy
pos_03519_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_03519_Siren_7_snr-5dB.wav,features\positive\pos_03519_Siren_7_snr-5dB.npy
neg_06365.wav,0,train,,,2,clips\negative\neg_06365.wav,features\negative\neg_06365.npy
neg_03482.wav,0,train,,,2,clips\negative\neg_03482.wav,features\negative\neg_03482.npy
neg_04710.wav,0,train,,,2,clips\negative\neg_04710.wav,features\negative\neg_04710.npy
neg_03389.wav,0,train,,,2,clips\negative\neg_03389.wav,features\negative\neg_03389.npy
neg_05445.wav,0,train,,,2,clips\negative\neg_05445.wav,features\negative\neg_05445.npy
neg_04605.wav,0,train,,,2,clips\negative\neg_04605.wav,features\negative\neg_04605.npy
pos_02596_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_02596_Siren_5_snr+10dB.wav,features\positive\pos_02596_Siren_5_snr+10dB.npy
pos_06346_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_06346_Siren_6_snr+10dB.wav,features\positive\pos_06346_Siren_6_snr+10dB.npy
pos_07406_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_07406_Siren_1_snr+10dB.wav,features\positive\pos_07406_Siren_1_snr+10dB.npy
pos_01398_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_01398_Siren_5_snr+0dB.wav,features\positive\pos_01398_Siren_5_snr+0dB.npy
pos_06398_Siren_7_snr+0dB.wav,1,train,0.0,Siren_7,2,clips\positive\pos_06398_Siren_7_snr+0dB.wav,features\positive\pos_06398_Siren_7_snr+0dB.npy
pos_04450_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_04450_Siren_5_snr+20dB.wav,features\positive\pos_04450_Siren_5_snr+20dB.npy
neg_06786.wav,0,train,,,2,clips\negative\neg_06786.wav,features\negative\neg_06786.npy
neg_06262.wav,0,train,,,2,clips\negative\neg_06262.wav,features\negative\neg_06262.npy
neg_05294.wav,0,train,,,2,clips\negative\neg_05294.wav,features\negative\neg_05294.npy
neg_05993.wav,0,train,,,2,clips\negative\neg_05993.wav,features\negative\neg_05993.npy
neg_06371.wav,0,train,,,2,clips\negative\neg_06371.wav,features\negative\neg_06371.npy
neg_01356.wav,0,train,,,2,clips\negative\neg_01356.wav,features\negative\neg_01356.npy
neg_03424.wav,0,train,,,2,clips\negative\neg_03424.wav,features\negative\neg_03424.npy
neg_01381.wav,0,train,,,2,clips\negative\neg_01381.wav,features\negative\neg_01381.npy
neg_03354.wav,0,train,,,2,clips\negative\neg_03354.wav,features\negative\neg_03354.npy
neg_00671.wav,0,train,,,2,clips\negative\neg_00671.wav,features\negative\neg_00671.npy
neg_03791.wav,0,train,,,2,clips\negative\neg_03791.wav,features\negative\neg_03791.npy
neg_03706.wav,0,train,,,2,clips\negative\neg_03706.wav,features\negative\neg_03706.npy
pos_04106_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_04106_Siren_8_snr+10dB.wav,features\positive\pos_04106_Siren_8_snr+10dB.npy
pos_00311_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_00311_Siren_2_snr+10dB.wav,features\positive\pos_00311_Siren_2_snr+10dB.npy
pos_05399_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_05399_Siren_5_snr-5dB.wav,features\positive\pos_05399_Siren_5_snr-5dB.npy
pos_06186_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_06186_Siren_8_snr+10dB.wav,features\positive\pos_06186_Siren_8_snr+10dB.npy
pos_02214_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_02214_Siren_2_snr-5dB.wav,features\positive\pos_02214_Siren_2_snr-5dB.npy
neg_05336.wav,0,train,,,2,clips\negative\neg_05336.wav,features\negative\neg_05336.npy
